time in seconds, count in bar, beats in bar
179.65 , 2 , 4
180.02 , 3 , 4
180.39 , 4 , 4
180.76 , 1 , 4
181.13 , 2 , 4
181.51 , 3 , 4
181.89 , 4 , 4
182.27 , 1 , 4
182.66 , 2 , 4
183.05 , 3 , 4
183.44 , 4 , 4
183.82 , 1 , 4
184.2 , 2 , 4
184.58 , 3 , 4
184.96 , 4 , 4
185.34 , 1 , 4
185.73 , 2 , 4
186.12 , 3 , 4
186.51 , 4 , 4
186.89 , 1 , 4
187.27 , 2 , 4
187.65 , 3 , 4
188.03 , 4 , 4
188.41 , 1 , 4
188.8 , 2 , 4
189.19 , 3 , 4
189.58 , 4 , 4
189.96 , 1 , 4
190.34 , 2 , 4
190.72 , 3 , 4
191.1 , 4 , 4
191.48 , 1 , 4
191.85 , 2 , 4
192.22 , 3 , 4
192.59 , 4 , 4
192.96 , 1 , 4
193.33 , 2 , 4
193.7 , 3 , 4
194.08 , 4 , 4
194.46 , 1 , 4
194.84 , 2 , 4
195.22 , 3 , 4
195.6 , 4 , 4
195.98 , 1 , 4
196.36 , 2 , 4
196.74 , 3 , 4
197.12 , 4 , 4
197.5 , 1 , 4
197.88 , 2 , 4
198.27 , 3 , 4
198.66 , 4 , 4
199.05 , 1 , 4
199.44 , 2 , 4
199.83 , 3 , 4
200.21 , 4 , 4
200.59 , 1 , 4
200.97 , 2 , 4
201.35 , 3 , 4
201.73 , 4 , 4
202.11 , 1 , 4
202.49 , 2 , 4
202.87 , 3 , 4
203.25 , 4 , 4
203.64 , 1 , 4
204.03 , 2 , 4
204.42 , 3 , 4
204.81 , 4 , 4
205.2 , 1 , 4
205.59 , 2 , 4
205.98 , 3 , 4
206.37 , 4 , 4
206.75 , 1 , 4
207.13 , 2 , 4
207.51 , 3 , 4
207.89 , 4 , 4
