time in seconds, count in bar, beats in bar
477.29 , 1 , 4
477.98 , 2 , 4
478.67 , 3 , 4
479.36 , 4 , 4
480.05 , 1 , 4
480.74 , 2 , 4
481.45 , 3 , 4
482.16 , 4 , 4
482.87 , 1 , 4
483.56 , 2 , 4
484.25 , 3 , 4
484.94 , 4 , 4
485.63 , 1 , 4
486.32 , 2 , 4
486.99 , 3 , 4
487.66 , 4 , 4
488.33 , 1 , 4
489 , 2 , 4
489.69 , 3 , 4
490.38 , 4 , 4
491.07 , 1 , 4
491.76 , 2 , 4
492.45 , 3 , 4
493.14 , 4 , 4
493.83 , 1 , 4
494.52 , 2 , 4
495.21 , 3 , 4
495.9 , 4 , 4
496.59 , 1 , 4
497.28 , 2 , 4
497.97 , 3 , 4
498.66 , 4 , 4
499.35 , 1 , 4
500.04 , 2 , 4
500.73 , 3 , 4
501.42 , 4 , 4
502.11 , 1 , 4
502.8 , 2 , 4
503.49 , 3 , 4
504.18 , 4 , 4
504.87 , 1 , 4
505.56 , 2 , 4
506.25 , 3 , 4
506.94 , 4 , 4
507.63 , 1 , 4
508.32 , 2 , 4
509.01 , 3 , 4
509.7 , 4 , 4
510.39 , 1 , 4
511.08 , 2 , 4
511.77 , 3 , 4
512.46 , 4 , 4
513.15 , 1 , 4
513.84 , 2 , 4
514.53 , 3 , 4
515.22 , 4 , 4
515.91 , 1 , 4
516.6 , 2 , 4
517.29 , 3 , 4
517.98 , 4 , 4
518.67 , 1 , 4
519.36 , 2 , 4
520.05 , 3 , 4
520.74 , 4 , 4
521.43 , 1 , 4
522.12 , 2 , 4
522.81 , 3 , 4
523.5 , 4 , 4
524.19 , 1 , 4
524.88 , 2 , 4
525.57 , 3 , 4
526.26 , 4 , 4
526.95 , 1 , 4
527.64 , 2 , 4
528.33 , 3 , 4
529.02 , 4 , 4
529.71 , 1 , 4
530.4 , 2 , 4
531.09 , 3 , 4
531.78 , 4 , 4
532.47 , 1 , 4
533.16 , 2 , 4
533.85 , 3 , 4
534.54 , 4 , 4
535.23 , 1 , 4
535.92 , 2 , 4
536.61 , 3 , 4
537.3 , 4 , 4
537.99 , 1 , 4
538.68 , 2 , 4
539.37 , 3 , 4
540.06 , 4 , 4
540.77 , 1 , 4
541.48 , 2 , 4
542.17 , 3 , 4
542.86 , 4 , 4
543.55 , 1 , 4
544.24 , 2 , 4
544.93 , 3 , 4
545.62 , 4 , 4
546.31 , 1 , 4
547 , 2 , 4
547.67 , 3 , 4
548.34 , 4 , 4
549.01 , 1 , 4
549.7 , 2 , 4
550.39 , 3 , 4
551.08 , 4 , 4
551.77 , 1 , 4
552.46 , 2 , 4
553.15 , 3 , 4
553.84 , 4 , 4
554.53 , 1 , 4
555.22 , 2 , 4
555.91 , 3 , 4
556.62 , 4 , 4
557.33 , 1 , 4
558.04 , 2 , 4
558.75 , 3 , 4
559.46 , 4 , 4
560.17 , 1 , 4
560.88 , 2 , 4
561.61 , 3 , 4
562.36 , 4 , 4
563.11 , 1 , 4
563.86 , 2 , 4
564.61 , 3 , 4
565.36 , 4 , 4
566.11 , 1 , 4
566.86 , 2 , 4
567.61 , 3 , 4
568.36 , 4 , 4
569.11 , 1 , 4
569.86 , 2 , 4
570.61 , 3 , 4
571.36 , 4 , 4
572.11 , 1 , 4
572.86 , 2 , 4
573.61 , 3 , 4
574.36 , 4 , 4
575.11 , 1 , 4
575.86 , 2 , 4
576.61 , 3 , 4
577.36 , 4 , 4
578.11 , 1 , 4
578.84 , 2 , 4
579.57 , 3 , 4
580.3 , 4 , 4
581.03 , 1 , 4
581.76 , 2 , 4
582.45 , 3 , 4
583.14 , 4 , 4
583.83 , 1 , 4
584.52 , 2 , 4
585.21 , 3 , 4
585.9 , 4 , 4
586.59 , 1 , 4
587.28 , 2 , 4
587.97 , 3 , 4
588.66 , 4 , 4
589.35 , 1 , 4
590.04 , 2 , 4
590.73 , 3 , 4
591.42 , 4 , 4
592.11 , 1 , 4
592.8 , 2 , 4
593.49 , 3 , 4
594.18 , 4 , 4
594.87 , 1 , 4
595.56 , 2 , 4
596.25 , 3 , 4
596.94 , 4 , 4
597.63 , 1 , 4
598.32 , 2 , 4
599.01 , 3 , 4
599.7 , 4 , 4
600.39 , 1 , 4
601.08 , 2 , 4
601.77 , 3 , 4
602.46 , 4 , 4
603.15 , 1 , 4
603.84 , 2 , 4
604.53 , 3 , 4
605.22 , 4 , 4
605.91 , 1 , 4
606.6 , 2 , 4
607.29 , 3 , 4
607.98 , 4 , 4
608.67 , 1 , 4
609.36 , 2 , 4
610.05 , 3 , 4
610.74 , 4 , 4
611.43 , 1 , 4
612.12 , 2 , 4
612.81 , 3 , 4
613.5 , 4 , 4
614.19 , 1 , 4
614.88 , 2 , 4
615.57 , 3 , 4
616.26 , 4 , 4
616.95 , 1 , 4
617.64 , 2 , 4
618.33 , 3 , 4
619.02 , 4 , 4
619.71 , 1 , 4
620.4 , 2 , 4
621.09 , 3 , 4
621.78 , 4 , 4
622.47 , 1 , 4
623.16 , 2 , 4
623.85 , 3 , 4
624.54 , 4 , 4
625.23 , 1 , 4
625.92 , 2 , 4
626.61 , 3 , 4
627.3 , 4 , 4
627.99 , 1 , 4
628.68 , 2 , 4
629.37 , 3 , 4
630.06 , 4 , 4
630.75 , 1 , 4
631.44 , 2 , 4
632.13 , 3 , 4
632.82 , 4 , 4
633.51 , 1 , 4
634.2 , 2 , 4
634.89 , 3 , 4
635.58 , 4 , 4
636.27 , 1 , 4
636.96 , 2 , 4
637.65 , 3 , 4
638.34 , 4 , 4
639.03 , 1 , 4
639.72 , 2 , 4
640.41 , 3 , 4
641.1 , 4 , 4
641.79 , 1 , 4
642.48 , 2 , 4
643.17 , 3 , 4
643.86 , 4 , 4
644.55 , 1 , 4
645.24 , 2 , 4
645.93 , 3 , 4
646.62 , 4 , 4
647.31 , 1 , 4
648.02 , 2 , 4
648.73 , 3 , 4
649.44 , 4 , 4
650.15 , 1 , 4
650.86 , 2 , 4
651.57 , 3 , 4
652.26 , 4 , 4
652.95 , 1 , 4
653.64 , 2 , 4
654.31 , 3 , 4
654.98 , 4 , 4
655.65 , 1 , 4
656.32 , 2 , 4
656.99 , 3 , 4
657.66 , 4 , 4
658.33 , 1 , 4
659 , 2 , 4
659.69 , 3 , 4
660.38 , 4 , 4
661.07 , 1 , 4
661.76 , 2 , 4
662.45 , 3 , 4
663.14 , 4 , 4
663.83 , 1 , 4
664.52 , 2 , 4
665.21 , 3 , 4
665.9 , 4 , 4
666.59 , 1 , 4
667.28 , 2 , 4
667.97 , 3 , 4
668.66 , 4 , 4
669.35 , 1 , 4
670.04 , 2 , 4
670.73 , 3 , 4
671.42 , 4 , 4
672.11 , 1 , 4
672.8 , 2 , 4
673.49 , 3 , 4
674.18 , 4 , 4
674.87 , 1 , 4
675.56 , 2 , 4
676.25 , 3 , 4
676.94 , 4 , 4
677.63 , 1 , 4
678.32 , 2 , 4
679.01 , 3 , 4
679.7 , 4 , 4
680.39 , 1 , 4
681.08 , 2 , 4
681.77 , 3 , 4
682.46 , 4 , 4
683.15 , 1 , 4
683.84 , 2 , 4
684.53 , 3 , 4
685.22 , 4 , 4
685.91 , 1 , 4
686.6 , 2 , 4
687.29 , 3 , 4
687.98 , 4 , 4
688.67 , 1 , 4
689.36 , 2 , 4
690.05 , 3 , 4
690.74 , 4 , 4
691.43 , 1 , 4
692.12 , 2 , 4
692.81 , 3 , 4
693.5 , 4 , 4
694.19 , 1 , 4
694.88 , 2 , 4
695.57 , 3 , 4
696.26 , 4 , 4
696.95 , 1 , 4
697.64 , 2 , 4
698.33 , 3 , 4
699.02 , 4 , 4
699.71 , 1 , 4
700.4 , 2 , 4
701.07 , 3 , 4
701.76 , 4 , 4
702.45 , 1 , 4
703.14 , 2 , 4
703.83 , 3 , 4
704.52 , 4 , 4
705.21 , 1 , 4
705.9 , 2 , 4
706.59 , 3 , 4
707.28 , 4 , 4
707.97 , 1 , 4
708.66 , 2 , 4
709.35 , 3 , 4
710.04 , 4 , 4
710.73 , 1 , 4
711.42 , 2 , 4
712.11 , 3 , 4
712.8 , 4 , 4
713.49 , 1 , 4
714.18 , 2 , 4
714.87 , 3 , 4
715.56 , 4 , 4
716.25 , 1 , 4
716.94 , 2 , 4
717.63 , 3 , 4
718.32 , 4 , 4
719.01 , 1 , 4
719.7 , 2 , 4
720.39 , 3 , 4
721.08 , 4 , 4
721.77 , 1 , 4
722.46 , 2 , 4
723.15 , 3 , 4
723.84 , 4 , 4
724.53 , 1 , 4
725.22 , 2 , 4
725.91 , 3 , 4
726.6 , 4 , 4
727.29 , 1 , 4
727.98 , 2 , 4
728.67 , 3 , 4
729.36 , 4 , 4
730.05 , 1 , 4
730.74 , 2 , 4
731.43 , 3 , 4
732.12 , 4 , 4
